%x,%y,%theta,%label
8.581900000000000084e-01,-2.018999999999999961e-02,-3.956031772809007890e-02,0.000000000000000000e+00
8.730499999999999927e-01,-2.085000000000000048e-02,-4.204747410285035458e-02,0.000000000000000000e+00
8.883999999999999675e-01,-2.146999999999999950e-02,-4.053331465695187569e-02,0.000000000000000000e+00
8.883999999999999675e-01,-2.146999999999999950e-02,-4.053331465695187569e-02,0.000000000000000000e+00
8.896800000000000264e-01,-2.152000000000000093e-02,-4.037112040101608484e-02,0.000000000000000000e+00
9.223599999999999577e-01,-2.409999999999999989e-02,-4.192330441041619560e-02,0.000000000000000000e+00
9.223599999999999577e-01,-2.409999999999999989e-02,-4.192330441041619560e-02,0.000000000000000000e+00
9.375299999999999745e-01,-2.487999999999999934e-02,-4.515143689861182696e-02,0.000000000000000000e+00
9.375299999999999745e-01,-2.487999999999999934e-02,-4.515143689861182696e-02,0.000000000000000000e+00
9.528499999999999748e-01,-2.580999999999999961e-02,-4.583754529703644442e-02,0.000000000000000000e+00
9.681899999999999951e-01,-2.639000000000000026e-02,-4.879080883641423450e-02,0.000000000000000000e+00
9.681899999999999951e-01,-2.639000000000000026e-02,-4.879080883641423450e-02,0.000000000000000000e+00
9.874399999999999844e-01,-2.745999999999999830e-02,-4.725017826785266051e-02,0.000000000000000000e+00
9.874399999999999844e-01,-2.745999999999999830e-02,-4.725017826785266051e-02,0.000000000000000000e+00
1.003109999999999946e+00,-2.833000000000000101e-02,-5.224138106629488965e-02,0.000000000000000000e+00
1.018920000000000048e+00,-2.867000000000000104e-02,-5.048617453621295770e-02,0.000000000000000000e+00
1.018920000000000048e+00,-2.867000000000000104e-02,-5.048617453621295770e-02,0.000000000000000000e+00
1.038810000000000011e+00,-2.911000000000000046e-02,-4.852666754517265951e-02,0.000000000000000000e+00
1.038810000000000011e+00,-2.911000000000000046e-02,-4.852666754517265951e-02,0.000000000000000000e+00
1.054840000000000000e+00,-2.992999999999999827e-02,-5.140654155846439977e-02,0.000000000000000000e+00
1.056249999999999911e+00,-3.002000000000000154e-02,-5.170960984765099466e-02,0.000000000000000000e+00
1.070650000000000102e+00,-3.084999999999999895e-02,-5.248195790852160092e-02,0.000000000000000000e+00
1.095339999999999980e+00,-3.373999999999999916e-02,-5.065828083213730348e-02,0.000000000000000000e+00
1.095339999999999980e+00,-3.373999999999999916e-02,-5.065828083213730348e-02,0.000000000000000000e+00
1.112859999999999960e+00,-3.518000000000000294e-02,-5.132525235942460989e-02,0.000000000000000000e+00
1.112859999999999960e+00,-3.518000000000000294e-02,-5.132525235942460989e-02,0.000000000000000000e+00
1.129490000000000105e+00,-3.661999999999999977e-02,-5.211965180622468025e-02,0.000000000000000000e+00
1.130600000000000049e+00,-3.670999999999999958e-02,-5.217134612520890613e-02,0.000000000000000000e+00
1.130600000000000049e+00,-3.670999999999999958e-02,-5.217134612520890613e-02,0.000000000000000000e+00
1.130600000000000049e+00,-3.670999999999999958e-02,-5.217134612520890613e-02,0.000000000000000000e+00
1.130600000000000049e+00,-3.670999999999999958e-02,-5.217134612520890613e-02,0.000000000000000000e+00
1.130600000000000049e+00,-3.670999999999999958e-02,-5.217134612520890613e-02,0.000000000000000000e+00
1.130600000000000049e+00,-3.670999999999999958e-02,-5.217134612520890613e-02,0.000000000000000000e+00
1.130600000000000049e+00,-3.670999999999999958e-02,-5.217134612520890613e-02,0.000000000000000000e+00
1.130600000000000049e+00,-3.670999999999999958e-02,-5.217134612520890613e-02,0.000000000000000000e+00
1.130600000000000049e+00,-3.670999999999999958e-02,-5.217134612520890613e-02,0.000000000000000000e+00
1.130600000000000049e+00,-3.670999999999999958e-02,-5.217134612520890613e-02,0.000000000000000000e+00
1.228820000000000023e+00,-4.320999999999999841e-02,-6.359134037498213876e-02,0.000000000000000000e+00
1.245649999999999924e+00,-4.363000000000000211e-02,-6.387080720351934193e-02,0.000000000000000000e+00
1.262760000000000105e+00,-4.415000000000000174e-02,-6.406787082582718340e-02,0.000000000000000000e+00
1.262760000000000105e+00,-4.415000000000000174e-02,-6.406787082582718340e-02,0.000000000000000000e+00
1.280790000000000095e+00,-4.517999999999999794e-02,-6.275163733079910933e-02,0.000000000000000000e+00
1.282200000000000006e+00,-4.526000000000000162e-02,-6.263774279876857531e-02,0.000000000000000000e+00
1.293400000000000105e+00,-4.619000000000000189e-02,-6.056272012032731800e-02,0.000000000000000000e+00
1.321939999999999893e+00,-4.707000000000000073e-02,-6.159790643365477270e-02,0.000000000000000000e+00
1.321939999999999893e+00,-4.707000000000000073e-02,-6.159790643365477270e-02,0.000000000000000000e+00
1.321939999999999893e+00,-4.707000000000000073e-02,-6.159790643365477270e-02,0.000000000000000000e+00
1.324200000000000044e+00,-4.714000000000000135e-02,-6.169876602816002503e-02,0.000000000000000000e+00
1.352649999999999908e+00,-4.961000000000000132e-02,-6.353824425572025814e-02,0.000000000000000000e+00
1.370800000000000018e+00,-5.149999999999999717e-02,-6.411660094648384545e-02,0.000000000000000000e+00
1.370800000000000018e+00,-5.149999999999999717e-02,-6.411660094648384545e-02,0.000000000000000000e+00
1.377439999999999998e+00,-5.301999999999999769e-02,-6.209224662350045637e-02,0.000000000000000000e+00
1.377439999999999998e+00,-5.301999999999999769e-02,-6.209224662350045637e-02,0.000000000000000000e+00
1.399869999999999948e+00,-5.371000000000000080e-02,-6.765551513613730916e-02,0.000000000000000000e+00
1.413459999999999939e+00,-5.444000000000000228e-02,-6.883372585391371590e-02,0.000000000000000000e+00
1.413459999999999939e+00,-5.444000000000000228e-02,-6.883372585391371590e-02,0.000000000000000000e+00
1.430339999999999945e+00,-5.553999999999999909e-02,-7.186462296498061231e-02,0.000000000000000000e+00
1.430339999999999945e+00,-5.553999999999999909e-02,-7.186462296498061231e-02,0.000000000000000000e+00
1.448890000000000011e+00,-5.698000000000000287e-02,-7.249768653911778382e-02,0.000000000000000000e+00
1.467309999999999892e+00,-5.818999999999999867e-02,-7.310080475968000480e-02,0.000000000000000000e+00
1.467309999999999892e+00,-5.818999999999999867e-02,-7.310080475968000480e-02,0.000000000000000000e+00
1.486089999999999911e+00,-5.913999999999999813e-02,-7.083129346815011940e-02,0.000000000000000000e+00
1.486089999999999911e+00,-5.913999999999999813e-02,-7.083129346815011940e-02,0.000000000000000000e+00
1.499400000000000066e+00,-5.958999999999999714e-02,-7.140715049616794263e-02,0.000000000000000000e+00
1.512320000000000109e+00,-6.022000000000000269e-02,-6.913272812034410020e-02,0.000000000000000000e+00
1.512320000000000109e+00,-6.022000000000000269e-02,-6.913272812034410020e-02,0.000000000000000000e+00
1.535539999999999905e+00,-6.217999999999999916e-02,-7.210396973133886833e-02,0.000000000000000000e+00
1.535539999999999905e+00,-6.217999999999999916e-02,-7.210396973133886833e-02,0.000000000000000000e+00
1.550049999999999928e+00,-6.331000000000000516e-02,-7.049850437781771118e-02,0.000000000000000000e+00
1.551220000000000043e+00,-6.339000000000000190e-02,-7.031021344654876659e-02,0.000000000000000000e+00
1.562789999999999901e+00,-6.443999999999999728e-02,-7.135579194734868735e-02,0.000000000000000000e+00
1.582149999999999945e+00,-6.642000000000000681e-02,-6.951429608989853626e-02,0.000000000000000000e+00
1.582149999999999945e+00,-6.642000000000000681e-02,-6.951429608989853626e-02,0.000000000000000000e+00
1.601069999999999993e+00,-6.822000000000000286e-02,-7.241268427523961382e-02,0.000000000000000000e+00
1.601069999999999993e+00,-6.822000000000000286e-02,-7.241268427523961382e-02,0.000000000000000000e+00
1.608470000000000066e+00,-6.865000000000000269e-02,-7.332259274753978595e-02,0.000000000000000000e+00
1.627220000000000111e+00,-7.022000000000000464e-02,-7.437997131934655226e-02,0.000000000000000000e+00
1.627220000000000111e+00,-7.022000000000000464e-02,-7.437997131934655226e-02,0.000000000000000000e+00
1.628670000000000062e+00,-7.033999999999999975e-02,-7.446009129018521522e-02,0.000000000000000000e+00
1.645920000000000050e+00,-7.180000000000000271e-02,-8.022424060838595494e-02,0.000000000000000000e+00
1.665480000000000071e+00,-7.326000000000000567e-02,-8.132044878339912686e-02,0.000000000000000000e+00
1.665480000000000071e+00,-7.326000000000000567e-02,-8.132044878339912686e-02,0.000000000000000000e+00
1.679319999999999924e+00,-7.438999999999999779e-02,-8.202357028303787490e-02,0.000000000000000000e+00
1.679319999999999924e+00,-7.438999999999999779e-02,-8.202357028303787490e-02,0.000000000000000000e+00
1.692430000000000101e+00,-7.527000000000000357e-02,-8.234475870107384188e-02,0.000000000000000000e+00
1.693550000000000111e+00,-7.534000000000000419e-02,-8.236909791666173486e-02,0.000000000000000000e+00
1.718730000000000091e+00,-7.756000000000000394e-02,-8.318457883987463719e-02,0.000000000000000000e+00
1.740180000000000060e+00,-7.968000000000000083e-02,-8.169578660579444873e-02,0.000000000000000000e+00
1.740180000000000060e+00,-7.968000000000000083e-02,-8.169578660579444873e-02,0.000000000000000000e+00
1.747060000000000057e+00,-8.050000000000000211e-02,-8.465877447225730879e-02,0.000000000000000000e+00
1.747060000000000057e+00,-8.050000000000000211e-02,-8.465877447225730879e-02,0.000000000000000000e+00
1.774459999999999926e+00,-8.303000000000000658e-02,-8.258010004784134550e-02,0.000000000000000000e+00
1.776350000000000096e+00,-8.321000000000000618e-02,-8.241527496231949856e-02,0.000000000000000000e+00
1.789050000000000029e+00,-8.422000000000000319e-02,-8.352064247972215694e-02,0.000000000000000000e+00
1.802429999999999977e+00,-8.601999999999999924e-02,-8.443081500715902965e-02,0.000000000000000000e+00
1.802429999999999977e+00,-8.601999999999999924e-02,-8.443081500715902965e-02,0.000000000000000000e+00
1.827809999999999935e+00,-8.742999999999999383e-02,-8.536373679291461847e-02,0.000000000000000000e+00
1.827809999999999935e+00,-8.742999999999999383e-02,-8.536373679291461847e-02,0.000000000000000000e+00
1.842819999999999903e+00,-8.891000000000000292e-02,-8.873315140907041265e-02,0.000000000000000000e+00
1.843869999999999898e+00,-8.902999999999999803e-02,-8.901667662589435315e-02,0.000000000000000000e+00
1.856959999999999944e+00,-9.045999999999999874e-02,-8.701251697178497002e-02,0.000000000000000000e+00
1.876870000000000038e+00,-9.203000000000000069e-02,-9.287136071116053326e-02,0.000000000000000000e+00
1.876870000000000038e+00,-9.203000000000000069e-02,-9.287136071116053326e-02,0.000000000000000000e+00
1.891219999999999901e+00,-9.365999999999999326e-02,-9.454369044876126393e-02,0.000000000000000000e+00
1.891219999999999901e+00,-9.365999999999999326e-02,-9.454369044876126393e-02,0.000000000000000000e+00
1.906099999999999905e+00,-9.500999999999999723e-02,-9.184167444494460708e-02,0.000000000000000000e+00
1.926020000000000065e+00,-9.675000000000000266e-02,-9.824906242435200998e-02,0.000000000000000000e+00
1.926020000000000065e+00,-9.675000000000000266e-02,-9.824906242435200998e-02,0.000000000000000000e+00
1.941140000000000088e+00,-9.758999999999999619e-02,-9.592397686930967393e-02,0.000000000000000000e+00
1.941140000000000088e+00,-9.758999999999999619e-02,-9.592397686930967393e-02,0.000000000000000000e+00
1.954979999999999940e+00,-9.865000000000000158e-02,-9.704175142780897823e-02,0.000000000000000000e+00
1.976539999999999964e+00,-1.004799999999999999e-01,-9.764715294715303751e-02,0.000000000000000000e+00
1.976539999999999964e+00,-1.004799999999999999e-01,-9.764715294715303751e-02,0.000000000000000000e+00
1.991179999999999950e+00,-1.023499999999999965e-01,-9.569338810440257415e-02,0.000000000000000000e+00
1.991179999999999950e+00,-1.023499999999999965e-01,-9.569338810440257415e-02,0.000000000000000000e+00
1.996439999999999992e+00,-1.031299999999999994e-01,-9.555733641309745174e-02,0.000000000000000000e+00
1.996799999999999908e+00,-1.031799999999999939e-01,-9.556227242265301347e-02,0.000000000000000000e+00
2.008119999999999905e+00,-1.040100000000000052e-01,-9.598488136281518868e-02,0.000000000000000000e+00
2.020340000000000025e+00,-1.052799999999999986e-01,-9.671179812413716048e-02,0.000000000000000000e+00
2.020340000000000025e+00,-1.052799999999999986e-01,-9.671179812413716048e-02,0.000000000000000000e+00
2.023940000000000072e+00,-1.060299999999999992e-01,-9.695073845724690165e-02,0.000000000000000000e+00
2.023940000000000072e+00,-1.060299999999999992e-01,-9.695073845724690165e-02,0.000000000000000000e+00
2.026559999999999917e+00,-1.069599999999999995e-01,-9.747334713739694290e-02,0.000000000000000000e+00
2.026769999999999960e+00,-1.070399999999999963e-01,-9.751647810792266058e-02,0.000000000000000000e+00
2.044840000000000213e+00,-1.089399999999999952e-01,-9.771324984068013864e-02,0.000000000000000000e+00
2.046590000000000131e+00,-1.091199999999999948e-01,-9.773222354461857941e-02,0.000000000000000000e+00
2.040210000000000079e+00,-1.087499999999999994e-01,-9.838637376699368997e-02,0.000000000000000000e+00
2.040020000000000167e+00,-1.089900000000000035e-01,-1.014014113497290481e-01,0.000000000000000000e+00
2.040020000000000167e+00,-1.089900000000000035e-01,-1.014014113497290481e-01,0.000000000000000000e+00
2.066230000000000011e+00,-1.113699999999999968e-01,-9.903567392018042259e-02,0.000000000000000000e+00
2.066230000000000011e+00,-1.113699999999999968e-01,-9.903567392018042259e-02,0.000000000000000000e+00
2.052529999999999966e+00,-1.104500000000000065e-01,-1.012435987962130024e-01,0.000000000000000000e+00
2.052529999999999966e+00,-1.104500000000000065e-01,-1.012435987962130024e-01,0.000000000000000000e+00
2.059890000000000221e+00,-1.110199999999999937e-01,-1.015730828401904540e-01,0.000000000000000000e+00
2.061350000000000016e+00,-1.112100000000000033e-01,-9.853869923434650790e-02,0.000000000000000000e+00
2.061409999999999965e+00,-1.112199999999999994e-01,-9.831491345704064522e-02,0.000000000000000000e+00
2.053059999999999885e+00,-1.106300000000000061e-01,-9.868761667615495725e-02,0.000000000000000000e+00
2.052389999999999937e+00,-1.105799999999999977e-01,-9.871801614696536220e-02,0.000000000000000000e+00
2.060020000000000184e+00,-1.111199999999999966e-01,-1.019926878858980618e-01,0.000000000000000000e+00
2.059860000000000024e+00,-1.111199999999999966e-01,-1.016321327308577493e-01,0.000000000000000000e+00
2.069150000000000045e+00,-1.117299999999999960e-01,-9.859234448230486114e-02,0.000000000000000000e+00
2.069150000000000045e+00,-1.117299999999999960e-01,-9.859234448230486114e-02,0.000000000000000000e+00
2.060979999999999812e+00,-1.111800000000000010e-01,-1.016365025690457863e-01,0.000000000000000000e+00
2.059969999999999857e+00,-1.111199999999999966e-01,-1.019953827697911847e-01,0.000000000000000000e+00
2.059969999999999857e+00,-1.111199999999999966e-01,-1.019953827697911847e-01,0.000000000000000000e+00
2.059940000000000104e+00,-1.111400000000000027e-01,-1.016335519775014018e-01,0.000000000000000000e+00
2.059940000000000104e+00,-1.111400000000000027e-01,-1.016335519775014018e-01,0.000000000000000000e+00
2.059860000000000024e+00,-1.111300000000000066e-01,-1.016037451379320500e-01,0.000000000000000000e+00
2.068220000000000169e+00,-1.115700000000000025e-01,-1.016648120323082188e-01,0.000000000000000000e+00
2.068789999999999907e+00,-1.116299999999999931e-01,-1.020447111027331794e-01,0.000000000000000000e+00
2.068789999999999907e+00,-1.116299999999999931e-01,-1.020447111027331794e-01,0.000000000000000000e+00
2.068779999999999841e+00,-1.116299999999999931e-01,-1.020726528411765727e-01,0.000000000000000000e+00
2.068779999999999841e+00,-1.116299999999999931e-01,-1.020726528411765727e-01,0.000000000000000000e+00
2.060540000000000038e+00,-1.111899999999999972e-01,-1.014353386272353885e-01,0.000000000000000000e+00
2.060540000000000038e+00,-1.111899999999999972e-01,-1.014353386272353885e-01,0.000000000000000000e+00
2.060540000000000038e+00,-1.111899999999999972e-01,-1.014353386272353885e-01,0.000000000000000000e+00
2.060540000000000038e+00,-1.111899999999999972e-01,-1.014353386272353885e-01,0.000000000000000000e+00
6.899999999999999667e-04,-1.299999999999999886e-04,0.000000000000000000e+00,1.000000000000000000e+00
6.899999999999999667e-04,-1.299999999999999886e-04,0.000000000000000000e+00,1.000000000000000000e+00
-1.499999999999999869e-04,-4.000000000000000327e-05,2.114254074871648901e-04,1.000000000000000000e+00
-1.499999999999999869e-04,-4.000000000000000327e-05,2.114254074871648901e-04,1.000000000000000000e+00
-5.500000000000000331e-04,-2.000000000000000164e-05,2.029038238114962795e-04,1.000000000000000000e+00
-5.800000000000000034e-04,-2.000000000000000164e-05,2.005135363971239119e-04,1.000000000000000000e+00
7.399999999999999894e-04,0.000000000000000000e+00,3.210731893970106146e-04,1.000000000000000000e+00
7.799999999999999859e-04,-3.000000000000000076e-05,-1.134100319768770572e-03,1.000000000000000000e+00
7.799999999999999859e-04,-3.000000000000000076e-05,-1.134100319768770572e-03,1.000000000000000000e+00
-2.300000000000000070e-04,1.200000000000000030e-04,-4.427471782235837400e-05,1.000000000000000000e+00
-2.300000000000000070e-04,1.200000000000000030e-04,-4.427471782235837400e-05,1.000000000000000000e+00
-3.800000000000000209e-04,-1.000000000000000082e-05,1.944411292893703921e-04,1.000000000000000000e+00
1.299999999999999886e-04,-1.399999999999999877e-04,1.468283268314349603e-04,1.000000000000000000e+00
1.299999999999999886e-04,-1.399999999999999877e-04,1.468283268314349603e-04,1.000000000000000000e+00
1.700000000000000122e-04,-1.499999999999999869e-04,1.411899044336686979e-04,1.000000000000000000e+00
3.099999999999999891e-03,-4.299999999999999894e-04,-3.794501697680106107e-04,1.000000000000000000e+00
7.300000000000000065e-03,-2.300000000000000070e-04,4.260008082708611685e-03,1.000000000000000000e+00
7.300000000000000065e-03,-2.300000000000000070e-04,4.260008082708611685e-03,1.000000000000000000e+00
1.667000000000000079e-02,-2.000000000000000164e-05,4.974965623611995839e-03,1.000000000000000000e+00
2.428999999999999909e-02,2.400000000000000061e-04,8.077395207145300279e-03,1.000000000000000000e+00
2.428999999999999909e-02,2.400000000000000061e-04,8.077395207145300279e-03,1.000000000000000000e+00
3.139000000000000123e-02,6.899999999999999667e-04,1.093208871009178178e-02,1.000000000000000000e+00
3.139000000000000123e-02,6.899999999999999667e-04,1.093208871009178178e-02,1.000000000000000000e+00
4.279999999999999777e-02,4.600000000000000139e-04,1.098372646691305084e-02,1.000000000000000000e+00
4.370999999999999885e-02,4.400000000000000157e-04,1.096851247964077472e-02,1.000000000000000000e+00
5.340999999999999914e-02,4.299999999999999894e-04,1.267546208068811783e-02,1.000000000000000000e+00
6.464000000000000301e-02,8.499999999999999526e-04,1.569869801537444529e-02,1.000000000000000000e+00
6.464000000000000301e-02,8.499999999999999526e-04,1.569869801537444529e-02,1.000000000000000000e+00
7.649999999999999856e-02,1.299999999999999940e-03,1.598284229212873844e-02,1.000000000000000000e+00
7.750999999999999557e-02,1.340000000000000045e-03,1.598768651419932643e-02,1.000000000000000000e+00
8.982999999999999319e-02,1.789999999999999925e-03,1.730056855562488866e-02,1.000000000000000000e+00
1.011900000000000022e-01,2.520000000000000104e-03,1.736363399339597990e-02,1.000000000000000000e+00
1.011900000000000022e-01,2.520000000000000104e-03,1.736363399339597990e-02,1.000000000000000000e+00
1.243200000000000000e-01,3.889999999999999795e-03,1.703939833016925032e-02,1.000000000000000000e+00
1.243200000000000000e-01,3.889999999999999795e-03,1.703939833016925032e-02,1.000000000000000000e+00
1.381600000000000050e-01,4.429999999999999910e-03,1.836083124775670164e-02,1.000000000000000000e+00
1.393500000000000016e-01,4.470000000000000015e-03,1.849649159848771804e-02,1.000000000000000000e+00
1.529399999999999926e-01,4.709999999999999777e-03,1.858718835438306211e-02,1.000000000000000000e+00
1.681699999999999862e-01,5.640000000000000048e-03,1.892508640762238792e-02,1.000000000000000000e+00
1.681699999999999862e-01,5.640000000000000048e-03,1.892508640762238792e-02,1.000000000000000000e+00
1.821599999999999886e-01,6.530000000000000214e-03,1.555259295406350925e-02,1.000000000000000000e+00
1.821599999999999886e-01,6.530000000000000214e-03,1.555259295406350925e-02,1.000000000000000000e+00
1.990999999999999992e-01,7.110000000000000001e-03,1.994378936874699124e-02,1.000000000000000000e+00
2.007799999999999863e-01,7.170000000000000158e-03,2.044552547064212161e-02,1.000000000000000000e+00
2.120900000000000007e-01,7.879999999999999852e-03,2.010964912882146419e-02,1.000000000000000000e+00
2.311999999999999889e-01,8.529999999999999388e-03,2.213598410757296880e-02,1.000000000000000000e+00
2.311999999999999889e-01,8.529999999999999388e-03,2.213598410757296880e-02,1.000000000000000000e+00
2.438299999999999912e-01,9.209999999999999437e-03,2.721190408788228335e-02,1.000000000000000000e+00
2.438299999999999912e-01,9.209999999999999437e-03,2.721190408788228335e-02,1.000000000000000000e+00
2.580999999999999961e-01,1.001999999999999939e-02,3.114806986169348785e-02,1.000000000000000000e+00
2.594400000000000039e-01,1.010999999999999920e-02,3.149814941836320825e-02,1.000000000000000000e+00
2.756700000000000261e-01,1.060000000000000005e-02,3.525705615733026876e-02,1.000000000000000000e+00
2.927799999999999847e-01,1.084000000000000068e-02,3.028184713034963449e-02,1.000000000000000000e+00
2.927799999999999847e-01,1.084000000000000068e-02,3.028184713034963449e-02,1.000000000000000000e+00
3.077300000000000035e-01,1.136999999999999990e-02,3.147580162885790095e-02,1.000000000000000000e+00
3.077300000000000035e-01,1.136999999999999990e-02,3.147580162885790095e-02,1.000000000000000000e+00
3.225600000000000134e-01,1.217000000000000026e-02,3.153743315679730097e-02,1.000000000000000000e+00
3.394699999999999940e-01,1.308999999999999921e-02,3.012430369506040317e-02,1.000000000000000000e+00
3.394699999999999940e-01,1.308999999999999921e-02,3.012430369506040317e-02,1.000000000000000000e+00
3.565800000000000081e-01,1.379000000000000017e-02,3.016211623523966032e-02,1.000000000000000000e+00
3.565800000000000081e-01,1.379000000000000017e-02,3.016211623523966032e-02,1.000000000000000000e+00
3.778699999999999837e-01,1.435999999999999950e-02,3.191539453186788278e-02,1.000000000000000000e+00
3.798599999999999755e-01,1.442000000000000053e-02,3.208868913260530531e-02,1.000000000000000000e+00
3.938099999999999934e-01,1.548000000000000070e-02,3.396048694873594204e-02,1.000000000000000000e+00
4.112299999999999844e-01,1.644999999999999934e-02,3.259671622693687681e-02,1.000000000000000000e+00
4.112299999999999844e-01,1.644999999999999934e-02,3.259671622693687681e-02,1.000000000000000000e+00
4.272299999999999986e-01,1.719000000000000042e-02,3.643832964248504280e-02,1.000000000000000000e+00
4.272299999999999986e-01,1.719000000000000042e-02,3.643832964248504280e-02,1.000000000000000000e+00
4.450399999999999912e-01,1.807999999999999885e-02,3.712647477743730856e-02,1.000000000000000000e+00
4.466399999999999815e-01,1.815999999999999906e-02,3.715565640920293067e-02,1.000000000000000000e+00
4.466399999999999815e-01,1.815999999999999906e-02,3.715565640920293067e-02,1.000000000000000000e+00
4.589500000000000246e-01,1.899999999999999953e-02,3.849850007819543424e-02,1.000000000000000000e+00
4.767000000000000126e-01,1.975999999999999979e-02,3.735139894170038527e-02,1.000000000000000000e+00
4.903299999999999881e-01,2.040000000000000147e-02,4.080021155574926894e-02,1.000000000000000000e+00
5.063600000000000323e-01,2.079999999999999905e-02,3.902056036261788985e-02,1.000000000000000000e+00
5.063600000000000323e-01,2.079999999999999905e-02,3.902056036261788985e-02,1.000000000000000000e+00
5.224900000000000100e-01,2.120999999999999969e-02,3.882514003770377170e-02,1.000000000000000000e+00
5.224900000000000100e-01,2.120999999999999969e-02,3.882514003770377170e-02,1.000000000000000000e+00
5.387499999999999512e-01,2.220000000000000098e-02,3.887472638683404924e-02,1.000000000000000000e+00
5.401599999999999735e-01,2.228000000000000119e-02,3.887936500608268203e-02,1.000000000000000000e+00
5.524900000000000366e-01,2.336999999999999841e-02,4.072162767416286078e-02,1.000000000000000000e+00
5.736999999999999877e-01,2.440000000000000155e-02,4.175820018645226561e-02,1.000000000000000000e+00
5.736999999999999877e-01,2.440000000000000155e-02,4.175820018645226561e-02,1.000000000000000000e+00
5.954599999999999893e-01,2.594000000000000125e-02,4.147532777572725260e-02,1.000000000000000000e+00
5.974500000000000366e-01,2.607999999999999902e-02,4.143851793237738473e-02,1.000000000000000000e+00
5.974500000000000366e-01,2.607999999999999902e-02,4.143851793237738473e-02,1.000000000000000000e+00
5.974500000000000366e-01,2.607999999999999902e-02,4.143851793237738473e-02,1.000000000000000000e+00
5.974500000000000366e-01,2.607999999999999902e-02,4.143851793237738473e-02,1.000000000000000000e+00
6.360200000000000298e-01,2.837999999999999898e-02,4.429272678438681693e-02,1.000000000000000000e+00
6.397699999999999498e-01,2.860000000000000042e-02,4.457086519740753594e-02,1.000000000000000000e+00
6.494999999999999662e-01,2.957999999999999866e-02,4.048695119955744021e-02,1.000000000000000000e+00
6.690000000000000391e-01,3.040999999999999953e-02,4.447933262942416893e-02,1.000000000000000000e+00
6.690000000000000391e-01,3.040999999999999953e-02,4.447933262942416893e-02,1.000000000000000000e+00
6.836499999999999799e-01,3.118999999999999898e-02,4.658578052597998204e-02,1.000000000000000000e+00
7.007200000000000095e-01,3.198999999999999760e-02,4.533439119537721607e-02,1.000000000000000000e+00
7.007200000000000095e-01,3.198999999999999760e-02,4.533439119537721607e-02,1.000000000000000000e+00
7.182899999999999840e-01,3.291999999999999788e-02,4.945489921312862247e-02,1.000000000000000000e+00
7.182899999999999840e-01,3.291999999999999788e-02,4.945489921312862247e-02,1.000000000000000000e+00
7.297000000000000153e-01,3.345999999999999669e-02,4.946769710828514272e-02,1.000000000000000000e+00
7.306899999999999507e-01,3.350000000000000200e-02,4.942959998873671518e-02,1.000000000000000000e+00
7.472100000000000408e-01,3.427000000000000185e-02,4.951628325541480857e-02,1.000000000000000000e+00
7.648700000000000498e-01,3.520999999999999824e-02,4.990480310025903476e-02,1.000000000000000000e+00
7.648700000000000498e-01,3.520999999999999824e-02,4.990480310025903476e-02,1.000000000000000000e+00
7.833099999999999508e-01,3.652999999999999997e-02,5.015779537419229328e-02,1.000000000000000000e+00
7.833099999999999508e-01,3.652999999999999997e-02,5.015779537419229328e-02,1.000000000000000000e+00
7.980300000000000171e-01,3.760999999999999760e-02,5.030678847267013032e-02,1.000000000000000000e+00
8.123500000000000165e-01,3.855000000000000093e-02,5.048210520087847292e-02,1.000000000000000000e+00
8.123500000000000165e-01,3.855000000000000093e-02,5.048210520087847292e-02,1.000000000000000000e+00
8.345799999999999885e-01,4.018000000000000044e-02,5.001715297403024063e-02,1.000000000000000000e+00
8.361899999999999888e-01,4.030000000000000249e-02,4.998150876644397167e-02,1.000000000000000000e+00
8.562899999999999956e-01,4.148000000000000298e-02,4.845433502079747601e-02,1.000000000000000000e+00
8.644699999999999607e-01,4.291999999999999982e-02,4.787351276529210053e-02,1.000000000000000000e+00
8.644699999999999607e-01,4.291999999999999982e-02,4.787351276529210053e-02,1.000000000000000000e+00
8.864300000000000512e-01,4.390000000000000152e-02,4.843684674934142786e-02,1.000000000000000000e+00
8.864300000000000512e-01,4.390000000000000152e-02,4.843684674934142786e-02,1.000000000000000000e+00
9.018399999999999750e-01,4.499999999999999833e-02,5.077573390410212995e-02,1.000000000000000000e+00
9.169100000000000028e-01,4.587000000000000105e-02,5.100542972431428013e-02,1.000000000000000000e+00
9.169100000000000028e-01,4.587000000000000105e-02,5.100542972431428013e-02,1.000000000000000000e+00
9.321500000000000341e-01,4.682999999999999663e-02,5.103276623492784131e-02,1.000000000000000000e+00
9.321500000000000341e-01,4.682999999999999663e-02,5.103276623492784131e-02,1.000000000000000000e+00
9.474900000000000544e-01,4.755999999999999811e-02,5.554792990933152957e-02,1.000000000000000000e+00
9.487200000000000077e-01,4.762000000000000260e-02,5.593930859420803009e-02,1.000000000000000000e+00
9.670100000000000362e-01,4.827000000000000041e-02,5.857486696892189038e-02,1.000000000000000000e+00
9.826700000000000434e-01,4.905999999999999944e-02,5.645927200493188608e-02,1.000000000000000000e+00
9.826700000000000434e-01,4.905999999999999944e-02,5.645927200493188608e-02,1.000000000000000000e+00
1.001940000000000053e+00,5.007999999999999952e-02,5.873206337635261676e-02,1.000000000000000000e+00
1.013910000000000089e+00,5.122000000000000164e-02,5.694564930508343864e-02,1.000000000000000000e+00
